eh,5
retrouver,6
élan,4
considère,3
quant,4
puis,8
troisième,9
enfant,8
représente,2
devoir,11
quiconque,4
rencontrera,2
fraternité,6
ouvre,12
auquel,4
ème,2
payés,2
aménagement,1
cadres,3
affirme,5
réitérée,1
nouveau,22
facilité,2
installer,3
agriculteurs,2
chèques-vacances,1
accrue,1
personne,18
âgées,3
continue,14
souhaiter,5
possible,8
redresser,7
préalable,1
justice,12
quatrième,2
commande,1
vais,1
dit,9
cent,3
modérer,1
financières,4
reconnaître,2
inventé,3
investir,5
savoir,5
vendre,1
compétitif,6
où,28
important,4
plan,13
ixème,1
redeviendra,1
grâce,6
ardente,1
oblige,4
dû,2
travaux,3
exposition,1
transport,1
modernes,1
ultra-modernes,1
automobiles,1
métro,1
airbus,3
tgv,2
réseaux,1
câblés,1
satellites,1
ordinateur,1
secteurs,2
point,3
conquérir,1
recherche,6
fondamentale,1
applique,5
mécanique,1
électronique,1
médecine,1
quoi,4
envie,1
réussi,13
avancer,5
mesure,4
détourner,1
querelles,2
épanouissent,1
diversité,3
vertu,3
créatrices,1
regard,4
autour,6
super-puissances,1
`etats-unis,1
urss`,1
arranger,1
surarmer,2
tiens,1
règle,5
or,3
équilibre,7
sûr,4
invitation,1
sagesse,4
telle,1
rude,3
engage,2
soin,1
place,14
ai-je,1
dissuasion,1
lequel,2
repose,1
puisqu,5
prononcé,2
précise,2
extérieur,3
compromis,1
quand,18
cause,11
rayonnement,1
construire,3
immense,3
entendue,1
partout,8
guerre,15
oppression,4
substituent,1
afghanistan,2
liban,1
latine,1
étouffe,1
brise,1
voeu,6
espérer,12
oui,6
cher,48
compatriotes,46
territoires,2
amis,3
vient,8
achever,3
traversé,3
dramatique,1
multiples,3
préparée,6
supporter,2
choc,1
autosuffisance,1
supporté,1
calamités,1
nature,2
sécheresse,1
cyclones,1
rapide,1
imagine,2
aisément,1
inquiétude,7
est-elle,2
marqué,3
solennellement,1
occuper,1
esprit,11
entrer,5
permettent,1
adapter,4
environnement,4
identité,1
statut,2
polynésie,1
nouvelle-calédonie,3
saint-pierre,1
miquelon,1
régional,2
mis,9
institutions,4
heure,3
insérer,1
oh,1
sais,10
difficulté,7
décennies,1
provoqué,2
surtout,8
colères,1
viol,5
intérêt,7
liés,1
affronter,2
donc,14
question,6
raison,4
capital,4
particulièrement,3
président,6
concitoyens,2
lointains,1
demain,10
rendu,2
revenons,4
souci,2
personnels,1
fond,8
coeur,7
aime,13
penser,14
jour,16
pauvreté,6
nul,5
peut,7
sera-t-il,1
solides,8
découle,1
essentiel,2
divers,9
rassemblés,7
permettez-moi,1
souvenir,1
grands-parents,1
frères,1
soeurs,1
cousins,1
quinze,1
vingt,3
maison,1
charente,1
discours,3
entends,3
bouche,1
père,1
tolérance,5
disait-il,1
troupe,1
turbulente,1
mêmes,5
goût,2
idée,4
belle,4
aidons-la,1
servons-la,1
soyez-en,1
sûrs,1
traité,7
problème,3
grave,6
très,1
dur,4
rien,10
comprenne,2
union,8
vit,5
plain-pied,1
siècle,8
fier,10
voici,2
trente,1
cinq,7
chez,11
fontainebleau,1
juin,1
dernier,7
repris,1
conscience,3
elle-même,8
projet,2
russe,3
soviétique,4
genève,2
tenir,4
humain,6
meurent,1
lié,1
dialogue,9
est-ouest,1
nord-sud,1
mission,6
remplirai,1
subi,6
épreuves,3
pire,4
réclame,1
bagage,1
victoire,2
crois,5
moment,7
joyeux,1
celui-ci,2
sent,2
seuls,5
mali,8
otages,2
victimes,7
étape,5
juger,1
voyez,3
fallu,2
rendre,4
chemin,1
catastrophes,1
annonce,6
insistance,2
après,9
produites,1
contraire,2
recule,3
situe,8
dix-huit,1
seize,1
croître,1
commerce,1
vend,1
tient,2
monnaie,6
diminué,1
emprunt,1
obligatoire,1
remboursé,1
épargne,2
tombé,2
ciel,1
protestent,1
coûté,5
demandé,13
bénéficiaires,1
repos,3
instant,6
pu,2
prendre,8
noël,2
smic,3
lâchons,1
rampe,1
liste,3
long,8
écrasés,1
tyrannie,2
racisme,4
peuvent,4
célébrer,3
joie,4
traditionnelles,1
vraiment,1
chance,10
militaire,1
occidental,2
engagé,18
vu,5
trouve,6
route,3
détente,1
législatives,4
lieu,4
mars,6
elles,9
débat,5
normal,2
sain,3
démocratie,14
fera,6
voudra,5
demande,5
préserver,4
conquis,1
compromettre,1
garant,2
remercie,1
vaut,3
sixième,1
adresser,4
signe,3
peine,3
longtemps,6
angoisse,4
retour,4
varient,1
enjeux,4
moderne,1
événement,5
front,6
hésiter,1
terrorisme,9
imposait,1
persévérer,1
chère,2
desquelles,1
obtiennent,1
opinion,2
vaste,2
consentirai,2
développés,5
croie,1
mêlent,2
manque,5
rendez-vous,6
posé,5
début,5
majorité,3
clair,2
décision,3
éviter,2
date,1
maintenir,9
exercer,1
tâche,4
servir,5
conclusion,1
parviendra,3
écarté,1
sujets,3
blessés,5
lors,4
touchent,1
racine,2
historique,3
culture,5
spirituelles,1
pluralisme,2
saurons,1
prévaloir,1
-nature,1
confrontation,1
intérêts,1
approche,3
décider,5
conflit,6
doivent,3
repli,4
ignorer,2
vois,3
domaines,4
science,1
arts,1
sport,1
qualité,3
rôle,6
scène,3
internationale,2
faut-il,2
ajoute,5
nombre,7
invite,2
chaque,5
âgés,1
séparés,3
exprimer,2
lie,1
souvre,5
plaît,1
opposer,2
déchirer,4
sente,1
jeu,2
précisément,1
réfléchir,1
ère,2
atomique,1
certes,2
échoue,1
reprendra,1
mm,1
reagan,1
gorbatchev,4
dégager,2
prêtons-leur,1
main,1
sanglants,1
guère,1
emporté,1
haine,4
fossé,1
creusé,1
décembre,3
élèvent,1
douze,8
acteur,2
suppose,1
immédiat,2
formidable,2
dirigeants,1
beaucoup,6
temps-ci,1
ardemment,1
reprennent,1
saura,2
échéance,2
tenue,2
celui,5
veux,15
présidentielle,2
majeur,3
quelques,7
essentiels,3
fasse,2
établir,2
candidats,1
observerai,2
religion,3
création,1
signifie,2
partagé,6
protection,7
exister,3
ni,6
exclus,4
sept,1
défendue,1
prémunir,1
témoigne,2
profonde,1
souscrire,1
abandon,3
principe,8
renier,2
conviction,5
prévoir,1
turbulences,1
strasbourg,5
rouget,1
isle,1
chant,4
marseille,2
millénaire,3
font,3
présenter,3
bicentenaire,2
révolution,5
proclame,2
souveraineté,1
combat,7
message,5
lancé,5
rester,5
croit,1
sais-je,1
couleur,1
peau,1
réjoui,3
mois-ci,1
revenu,4
ressources,3
crédit,3
éducation,1
instruire,1
école,3
vue,2
acquérir,1
approuvé,1
chose,8
pacification,1
reste,14
révisées,1
dispositions,2
paraît,3
équitable,2
justifier,4
criminels,1
réveil,3
discussion,2
code,2
déposé,1
sénat,1
robert,1
badinter,1
humanité,2
moderniser,3
appel,3
loyer,1
transports,1
défaillants,1
dignes,6
valls,10
gestion,1
sérieuse,2
permet,1
entrevoir,1
meilleur,5
créer,2
inégales,5
excessives,1
fruits,1
croyez-le,1
idéaux,2
enjeu,2
barrières,1
abattus,2
services,3
circuler,3
risque,6
dira-t-on,1
doute,10
assume,2
créateur,1
craindre,2
énergies,3
taux,6
vrai,5
isoler,3
soi-même,1
technologique,1
dimension,2
suffisante,1
rivaliser,2
tête,2
partenaires,3
terre,4
organisé,7
prenne,4
menacé,4
désastres,1
forêt,1
tue,1
eau,1
corrompt,1
air,1
épuise,1
aveuglement,1
coup,4
profit,6
espace,3
semble-t-il,1
corriger,1
déséquilibres,1
accroît,2
perspective,1
dis,4
commémorer,1
joué,1
renversé,1
bastilles,1
régnait,1
dictature,2
seconde,2
aucun,7
conjuguer,2
échec,1
intuition,1
mikhaïl,1
moral,3
résistants,3
étonnante,1
maturité,1
révolte,1
assister,2
éclatante,3
osé,1
rêver,1
bel,1
anniversaire,1
roumain,1
rappelle,2
tragique,2
paie,2
prix,3
nuit,2
soudaine,1
libérés,5
illusion,1
obstacle,2
surmonté,3
évident,5
demi-siècle,1
hier,3
superpuissances,1
va,16
rentre,1
géographie,2
commencé,6
atlantique,1
pacte,3
varsovie,2
rythme,1
poursuivre,1
sous,6
réuni,4
allemand,1
type,1
coopération,1
ouest,5
intangibilité,1
non,7
tendance,2
émiettement,1
accroîtra,1
suite,3
absolument,1
persuadé,1
contribué,6
sursaut,2
référence,1
pôle,1
attraction,1
accord,7
helsinki,1
voir,1
naître,1
confédération,1
terme,2
associés,3
continent,5
permanente,1
instauré,3
représentatif,1
peut-être,1
loin,6
tandis,5
foules,1
prague,1
bucarest,1
berlin,2
enfermer,2
fallait,1
aumône,1
croire,1
régime,1
est-à-dire,2
modèle,3
sein,1
entraîner,3
ouverte,2
nations,6
sous-développement,1
pollution,2
permis,1
tel,4
fonction,2
extension,2
auroux,1
rénovation,2
reçoivent,1
concours,1
syndicaux,2
méritent,2
vers,8
visage,2
golfe,2
époque,2
soldats,10
entente,2
rétabli,4
israël,3
arabes,2
suspens,2
algérie,4
cherche,4
ailleurs,4
côté,4
bouleversements,2
perdu,4
empire,2
écroulée,2
effaçant,3
staline,2
pierre-le-grand,2
départ,2
froid,4
brûlée,2
despotisme,2
souveraines,3
siège,2
yeux,2
images,4
terribles,3
livre,4
yougoslavie,2
drapeau,3
arrêté,4
soutient,3
arbitrage,3
reconnaît,3
autodétermination,2
urgent,6
intereuropéennes,2
anarchie,2
tribus,2
autrefois,2
majeurs,4
redoute,2
contagion,2
épargnerait-elle,2
avoir,7
dépassé,2
récents,2
maastricht,3
amorce,2
diplomatie,3
charte,2
stabilité,4
dessein,2
enthousiasmer,2
printemps,2
ratifier,2
souscrit,2
exactement,2
découverte,3
manière,2
découvrir,2
langueur,2
psychologique,2
lassé,2
attendre,2
signal,4
comprends,2
traduit,2
gens,4
malheur,3
éprouvés,2
combattre,4
lorsqu,7
désordre,3
maîtrise,3
allemagne,4
angleterre,2
supérieure,2
surpris,2
apaisées,3
somme,2
notamment,5
interrogez,3
ingénieurs,2
producteurs,2
présents,4
international,5
comparer,2
savent,3
demeure,3
prospérité,2
doter,2
démocratique,6
responsable,4
élu,4
syndicats,3
presse,2
comprendre,3
individualisme,2
corporatismes,2
sens,13
partisan,2
abus,3
santé,7
salue,6
audace,5
américain,3
nucléaires,1
stratégique,2
disparaîtront,2
marchandises,1
nord,1
sud,2
londres,1
athènes,1
rome,1
lisbonne,1
bonheur,1
centre,1
europe-là,1
influence,1
quoiqu,1
advienne,1
parachèvera,1
septembre,1
dispersion,2
reprochera,1
jalousement,1
malheureusement,1
concepts,1
raciaux,2
religieux,2
croyait,2
ex-yougoslavie,1
pouvez,3
parviennent,1
caractère,1
impitoyable,1
bosnie,3
atroce,1
purification,1
ethnique,1
camps,2
mort,3
torture,1
celle-ci,1
mettre,5
conciliation,1
essayé,1
origine,4
interposer,1
sauver,1
vies,1
neuf,1
péri,1
accompli,4
fourni,2
semblait,2
pouvons-nous,1
déroulent,1
aboutit,3
sinon,1
conseil,3
aérien,1
itinéraires,1
atteindre,2
prisonniers,1
martyres,1
sarajevo,2
kosovo,1
sandjak,1
macédoine,1
empêcher,1
embraserait,1
balkans,2
relèvent,2
dizaines,1
suffiront,1
dispositif,1
serbes,1
intérieure,1
période,2
préférences,1
rompre,1
scrupuleux,1
espère,3
comité,1
consultatif,1
révision,2
constitue,4
soumettrai,1
promouvoir,1
parfaire,1
arrache-pied,1
persévérera,2
expression,1
débarrassée,1
argent,1
détendra,1
arrivé,4
équipe,2
comprendrez,1
maintenu,1
ligne,3
prête,2
rendra,2
conséquence,1
ralentissement,1
occident,1
limiter,2
dommages,1
défendre,2
agressions,2
relancer,1
multiplier,2
décidé,3
edimbourg,1
songe,1
attaquer,3
acquis,3
vieux,1
actifs,3
ciment,1
adresse,7
somalie,1
cambodge,2
noire,1
ronge,1
interdit,1
niveaux,1
attendue,1
bienfaits,1
logique,1
implacable,1
disloquer,1
engendrent,1
avivent,1
sang,2
symbole,1
martyrisés,1
au-delà,3
meurtris,2
exaspèrent,1
revenue,1
apartheid,1
afrique,3
palestiniens,1
naissance,1
apercevoir,1
exemples,2
admet,4
secrets,1
génome,1
fusée,1
ariane,1
conquête,1
ouverture,2
tunnel,1
manche,1
beauté,1
louvre,1
techniques,1
redevenu,1
bourrasques,1
service,4
choisir,1
relie,2
lille,1
tour,2
escale,1
bat,2
record,3
récompensés,1
sida,1
croyez-vous,1
insupportable,1
enrichissement,1
succès,4
brutaliser,2
licenciés,4
cohésion,2
amorcera-t-elle,1
décrue,1
patronale,2
tôt,2
cesse,1
lugubre,1
bérégovoy,1
mémoire,3
ministre,3
edouard,1
balladur,1
modifié,1
redire,2
derrière,2
noble,1
déclaration,2
tourne,1
haut,3
langue,2
progrès,4
intolérance,1
indivisible,1
laïque,3
pressent,1
incertaine,1
feu,1
close,1
rempart,2
élargi,3
zone,4
protège,1
exprime,2
particulière,4
inondations,1
sentent,1
menace,5
sauvetage,1
alger,1
aéroport,1
résume,1
détermination,2
abnégation,1
remercié,1
souligné,1
fermeté,2
dois,2
extraordinaire,1
éclat,1
groupe,2
intervention,2
gign,1
membres,1
su,1
honoré,2
cités,1
particulier,1
air-france,1
fatigue,1
physique,1
actuelles,1
véritable,2
réconfort,1
prompts,1
quereller,1
réservons,1
respectueuse,1
chair,3
douleur,1
abri,2
destin,3
leçon,1
soumis,1
horreurs,1
civile,3
étrangère,2
observe,1
exclusion,4
direz-vous,1
guéri,1
interroger,1
expansion,1
accompagne,5
ajustement,1
instrument,2
répartition,1
créées,1
reviens,1
peinent,1
voient,1
augmente,1
massif,2
ceux-là,1
encourage,1
bloquée,1
recommandations,1
dissociez,1
grandeur,1
ambition,2
ensuite,2
progressif,1
enthousiasme,1
indispensables,2
elargir,1
affaiblir,1
er,2
six,2
représentera,1
préparé,1
négligée,1
effet,2
recevrons,1
valoir,1
passion,1
naguère,1
apprendrai,1
rappelant,1
règes,1
successeur,1
plein,4
reconnaissance,2
dentre,2
vux,5
chaleureux,2
mavez,1
progresse,1
implacablement,1
dette,1
nignore,1
légitime,2
nentends,1
dissimuler,1
euro,6
sauvegardée,1
leurope,1
hors,2
atteint,2
connais,1
entrepreneurs,2
cest,13
retrouve,1
jai,3
jean-marc,1
ayrault,1
décisions,3
désendetter,1
quil,2
dannées,1
sacrifice,2
prélevé,1
dun,2
drastique,1
dépenses,2
exemplaire,3
redonner,2
marges,1
manoeuvre,1
dimpôt,1
mds,1
permettre,1
dembaucher,1
dinvestir,4
dexporter,1
banque,1
créée,1
bancaire,1
préservera,2
spéculation,1
taxe,2
transactions,1
introduite,1
niveau,3
lannée,4
sest,1
soubresaut,1
contretemps,1
jen,1
conviens,2
calendrier,1
dabord,1
désormais,4
exceptionnelle,1
réaménagée,1
constitutionnel,1
laugmentation,1
rsa,1
lallocation,1
scolaire,1
génération,3
priorité,5
léducation,1
enseignants,1
tendues,1
but,1
courbe,1
dici,1
parvenir,1
davenir,1
éloignés,1
lier,1
lexpérience,1
senior,1
lespérance,1
jeune,3
prioritairement,1
lactivité,1
letat,1
nest,1
laquelle,1
sécuriser,2
lemploi,2
souplesse,1
conjurer,1
double,1
peur,4
lembauche,1
défaut,1
tenu,3
nen,1
défi,3
obstination,1
lintérêt,1
lavenir,1
fil,3
lenvironnement,1
technologies,2
lhorizon,1
loutremer,1
létranger,1
lessentiel,1
débattre,1
lavant,2
légalité,1
-y,3
mandat,3
jexprime,1
noublie,1
syrie,3
lopposition,1
langoisse,1
obtenir,1
concéder,1
fragiles,3
précarité,2
citoyens,2
lhonneur,1
performance,1
lambition,1
réconciliée,1
leffort,1
inquiètent,2
face,13
dénigrement,1
découragement,1
prend,1
irak,3
honneur,2
inlassablement,1
solution,2
ukraine,1
impliqué,1
proche-orient,1
milliards,1
commission,1
reconnue,1
innovations,1
créateurs,1
cherchent,2
nobel,1
preuve,4
statu,1
quo,1
écarter,3
régression,1
nostalgie,2
manuel,2
jalonnée,1
suivi,1
fermement,2
matin,1
cotisation,1
payé,1
embaucher,1
pénibilité,1
calcul,1
concertation,1
eux-mêmes,1
essentielle,2
territoriale,1
adoptée,3
amenés,1
désigner,1
futures,1
efficacité,2
transformer,2
economie,1
emmanuel,1
macron,1
casser,2
simplifier,2
protéger,5
supplémentaires,2
scolaires,1
professeurs,1
numérique,3
utilité,4
outil,1
connaissance,1
supprimée,1
tranche,1
modulées,1
amélioré,1
accès,2
soins,1
professionnels,1
intimes,1
mourir,1
consensuelle,1
mènerai,1
bout,1
conservatismes,1
populismes,2
figeant,1
ecartons,1
trompent,1
existe,2
prétendant,1
convaincrons,1
leviers,1
stagnation,1
montée,2
communautarisme,1
fondamentalisme,1
stigmatisant,2
céder,2
républicain,1
femme,2
perd,1
noie,1
déclin,1
antisémitisme,1
travers,2
civique,2
accueillir,2
conférence,3
climat,3
magnifique,1
opportunité,2
transition,2
énergétique,2
biodiversité,1
universels,1
petits-enfants,1
vitalité,2
peux,1
cher-e-s,2
ressemblent,1
précédés,1
terrible,1
lâches,1
attentats,5
charlie,1
hebdo,1
hypercacher,1
ensanglantée,1
montrouge,1
villejuif,1
saint-quentin,1
fallavier,1
thalys,1
horreur,1
perpétrés,1
saint-denis,1
fanatisme,1
plongées,1
atteints,1
compassion,1
affection,1
tragédies,1
effaceront,1
malgré,2
cédé,1
larmes,1
debout,2
circonstances,2
sang-froid,1
bravoure,1
police,3
gratitude,1
pompiers,1
bénévoles,1
secours,1
détresse,1
terminé,2
déjouer,2
régulièrement,1
intensifié,1
daech,1
djihadiste,2
état,5
congrès,1
versailles,1
éprouvé,1
effectifs,1
renseignement,1
procédure,1
crime,2
trafics,1
alimentent,1
incontestable,1
recours,1
imminent,1
déchoir,1
condamnés,1
définitivement,1
revient,2
respecte,1
désunir,1
clivages,1
partisans,1
conformité,1
accepterai,2
extrémistes,2
pratique,1
lieux,1
culte,1
profanés,1
prière,1
corse,1
gestes-là,1
impunis,1
concernent,1
mosquée,1
synagogue,1
temple,1
église,1
intensément,1
fracture,1
nourrit,1
sécuritaire,1
objet,1
offertes,1
parallèlement,2
pme,1
créent,1
embauche,1
introduites,1
apprentissage,1
ouvertes,1
apprenti,2
employeur,2
faveur,1
mouvement,1
facteur,1
brassage,1
intégration,1
missions,1
cop,1
motif,1
scellé,1
réchauffement,2
climatique,2
considérable,1
programme,1
bâtiments,1
renouvelables,1
verte,1
vécus,1
confirmé,1
sentiment,2
invisible,1
croyances,1
fermeture,1
discriminant,2
bâti,1
révélé,1
afflux,1
réfugiés,1
asile,1
raccompagnant,1
ressurgiront,1
délivre,1
enduré,2
surgi,1
vaillance,1
proche,2
émotion,1
confessions,1
nice,1
juillet,1
magnanville,1
saint-etienne-du-rouvray,1
cur,2
vôtre,2
hélas,1
bernard,1
cazeneuve,1
consacre,1
militaires,2
dévouent,1
effrayer,1
amalgames,1
vaines,1
chérir,1
fléau,1
-à,1
opérations,1
irak-,1
après-demain,1
nuire,1
prévenir,1
radicalisation,1
barbarie,1
victorieuse,1
forgé,1
expérience,1
attendu,1
héritage,1
mode,1
attachés,2
explique,1
-je,1
rappelez-vous,1
conclu,1
pics,1
impérieuse,1
uvre,1
fût-il,1
remettre,1
réaffirmer,1
incertitudes,1
capacité,3
accepte,1
éléments,2
-l,1
chimiques,1
massacres,1
alep,1
persécutions,1
minorités,1
soumission,1
moyen-orient,1
migrations,1
là-encore,1
revendique,1
-les,1
prévus,1
là-,2
repart,1
socle,1
nier,1
-elles,2
demeurent-,1
occulter,1
repousser,1
-il,1
faire-,1
atouts,1
adversaire,1
croyions,1
-la,1
paix-,1
vulnérable,1
réversible,1
royaume-uni,1
brexit,1
novembre,1
voit,1
basculer,1
décisif,1
aléas,1
joue,1
mutations,1
bien-être,1
instabilité,1
recroquevillé,1
selon,1
personnalités,1
hauteur,1
lucidité,1
élimination,1
battre,1
renoncerai,1
joies,1
bonheurs,1
lui-même,1
lien,1
indéfectible,1
altèrera,1
